mapped_snp,mapped_snp_gene,mapped_snp_mirna,ld_snp,r^2,chromosome,ld_snp_position,ld_gene_symbol,effect_size,p_adjust,tissue,gwas_id,gwas_phenotype
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,-0.421184,4.24807e-13,Colon_Sigmoid,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,-0.422396,5.62706e-30,Artery_Aorta,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,-0.422473,4.50234e-08,Esophagus_Muscularis,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,-0.427417,5.12007e-39,Cells_Transformed_fibroblasts,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,-0.429129,0.000117493,Artery_Aorta,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,-0.434838,1.30183e-05,Pituitary,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,-0.447181,4.512e-05,Brain_Cerebellar_Hemisphere,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,-0.458872,3.84983e-06,Brain_Cortex,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,-0.459371,5.85526e-13,Testis,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,-0.470328,2.43973e-28,Thyroid,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,-0.472151,6.60127e-40,Thyroid,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,-0.505417,1.09075e-07,Artery_Tibial,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,-0.50768,6.58378e-05,Brain_Cortex,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,-0.53349,4.38732e-06,Brain_Putamen_basal_ganglia,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,-0.544994,4.12654e-05,Adrenal_Gland,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,-0.546469,5.03188e-06,Heart_Left_Ventricle,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,-0.581113,5.92446e-10,Spleen,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,-0.61471,2.85094e-11,Brain_Cerebellum,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,-0.626307,2.24523e-11,Brain_Cerebellar_Hemisphere,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,-0.654485,2.97862e-11,Brain_Caudate_basal_ganglia,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.121353,9.38301e-06,Artery_Tibial,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.142066,4.42657e-06,Whole_Blood,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.153961,0.000137871,Lung,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.159057,3.17699e-05,Lung,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.159748,3.12164e-05,Thyroid,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.160521,0.000123225,Artery_Aorta,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.161592,7.87982e-05,Nerve_Tibial,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.171199,0.000110304,Colon_Transverse,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.173835,0.000248049,Adipose_Subcutaneous,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.181819,0.000171383,Artery_Aorta,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.181915,7.4942e-05,Esophagus_Mucosa,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.183136,1.84504e-06,Muscle_Skeletal,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.18642,1.29977e-05,Cells_Transformed_fibroblasts,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.187798,1.37528e-06,Artery_Aorta,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.188511,2.88717e-07,Whole_Blood,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.19228,6.61483e-05,Adipose_Visceral_Omentum,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.195158,5.43799e-05,Muscle_Skeletal,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.195848,2.21054e-07,Nerve_Tibial,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.195961,3.80154e-08,Artery_Tibial,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.19612,5.61583e-05,Testis,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.198705,0.000187426,Adipose_Subcutaneous,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.200936,9.60132e-05,Skin_Not_Sun_Exposed_Suprapubic,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.203031,0.000219945,Cells_Transformed_fibroblasts,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.204338,6.95482e-05,Stomach,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.212298,9.04397e-05,Esophagus_Mucosa,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.212308,2.06352e-06,Breast_Mammary_Tissue,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.213598,6.93616e-09,Skin_Sun_Exposed_Lower_leg,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.214674,1.78907e-05,Stomach,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.217466,1.99747e-09,Muscle_Skeletal,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.218753,0.000170865,Adipose_Subcutaneous,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.223015,0.000158923,Skin_Not_Sun_Exposed_Suprapubic,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.225091,5.07525e-07,Skin_Sun_Exposed_Lower_leg,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.228005,8.62615e-06,Esophagus_Mucosa,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.229906,5.11568e-05,Esophagus_Muscularis,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.230059,4.26186e-05,Muscle_Skeletal,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.233148,9.88114e-05,Adipose_Subcutaneous,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.235049,0.000156016,Esophagus_Mucosa,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.23549,1.34274e-05,Adipose_Visceral_Omentum,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.24279,0.000109298,Lung,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.248934,1.41428e-07,Lung,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.255084,1.76314e-05,Nerve_Tibial,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.257852,6.52829e-10,Lung,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.26309,7.74983e-10,Nerve_Tibial,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.271732,6.05654e-06,Colon_Transverse,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.272326,1.12369e-05,Heart_Atrial_Appendage,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.27486,4.40449e-05,Heart_Atrial_Appendage,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.277989,3.50039e-05,Heart_Left_Ventricle,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.279062,5.64644e-05,Adipose_Visceral_Omentum,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.282447,2.38973e-10,Adipose_Subcutaneous,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.282982,6.04605e-07,Esophagus_Muscularis,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.284252,1.34182e-05,Heart_Left_Ventricle,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.288603,2.50772e-05,Skin_Sun_Exposed_Lower_leg,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.290205,9.59927e-05,Heart_Atrial_Appendage,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.292672,3.14223e-06,Esophagus_Mucosa,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.301995,7.16548e-05,Esophagus_Gastroesophageal_Junction,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.302479,2.28272e-11,Thyroid,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.307273,0.000180794,Skin_Not_Sun_Exposed_Suprapubic,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.311514,4.56654e-05,Pancreas,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.311813,1.11257e-09,Cells_Transformed_fibroblasts,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.311862,2.15575e-07,Skin_Sun_Exposed_Lower_leg,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.313207,8.21483e-07,Adipose_Visceral_Omentum,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.314627,1.14531e-06,Cells_Transformed_fibroblasts,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.320874,6.70219e-07,Muscle_Skeletal,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.322312,9.78078e-12,Skin_Sun_Exposed_Lower_leg,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.325941,4.85289e-07,Breast_Mammary_Tissue,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.328736,4.00663e-08,Thyroid,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.329278,2.55072e-05,Adipose_Visceral_Omentum,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.334745,1.77228e-10,Adipose_Subcutaneous,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.348441,2.67329e-05,Spleen,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.358488,3.22346e-08,Nerve_Tibial,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.358566,0.000135287,Brain_Cerebellar_Hemisphere,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.361592,2.66451e-06,Colon_Sigmoid,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.368629,4.32611e-10,Nerve_Tibial,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.371546,5.30165e-05,Brain_Cerebellum,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.380344,1.20146e-07,Skin_Not_Sun_Exposed_Suprapubic,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.384549,4.05951e-07,Colon_Transverse,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.387537,1.22947e-06,Brain_Caudate_basal_ganglia,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.390163,2.51688e-06,Cells_EBV-transformed_lymphocytes,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.39397,4.8729e-05,Colon_Sigmoid,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.422427,1.01672e-09,Esophagus_Muscularis,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.423992,1.50824e-06,Brain_Cerebellum,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.424259,2.13168e-09,Testis,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.455224,1.20024e-05,Brain_Frontal_Cortex_BA9,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.458354,4.35683e-09,Esophagus_Muscularis,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.484681,1.72257e-05,Brain_Frontal_Cortex_BA9,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.491287,0.000123416,Brain_Caudate_basal_ganglia,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.499461,6.74067e-06,Adrenal_Gland,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.503741,2.99918e-13,Cells_Transformed_fibroblasts,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.521454,2.92448e-05,Uterus,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.56977,2.02576e-08,Brain_Cortex,25231870,menarche
rs1464569,NICN1,miR-532-3p,rs7647973,0.9724,3,49510931,DAG1,0.595776,3.10417e-05,Pituitary,25231870,menarche
rs1969260,RETSAT,miR-138-5p,rs7428,0.946,2,85545490,TGOLN2,-0.151837,1.70984e-05,Muscle_Skeletal,26105758,ear protrusion
rs1969260,RETSAT,miR-138-5p,rs7428,0.946,2,85545490,TGOLN2,-0.156844,9.26129e-06,Thyroid,26105758,ear protrusion
rs1969260,RETSAT,miR-138-5p,rs7428,0.946,2,85545490,TGOLN2,-0.17553,1.7039e-05,Lung,26105758,ear protrusion
rs1969260,RETSAT,miR-138-5p,rs7428,0.946,2,85545490,TGOLN2,-0.190706,5.94411e-07,Skin_Sun_Exposed_Lower_leg,26105758,ear protrusion
rs1969260,RETSAT,miR-138-5p,rs7428,0.946,2,85545490,TGOLN2,-0.19389,3.65833e-08,Cells_Transformed_fibroblasts,26105758,ear protrusion
rs1969260,RETSAT,miR-138-5p,rs7428,0.946,2,85545490,TGOLN2,-0.218721,5.92847e-07,Heart_Left_Ventricle,26105758,ear protrusion
rs1969260,RETSAT,miR-138-5p,rs7428,0.946,2,85545490,TGOLN2,-0.237096,1.79979e-05,Colon_Transverse,26105758,ear protrusion
rs1969260,RETSAT,miR-138-5p,rs7428,0.946,2,85545490,TGOLN2,-0.237844,4.6831e-07,Heart_Atrial_Appendage,26105758,ear protrusion
rs1969260,RETSAT,miR-138-5p,rs7428,0.946,2,85545490,TGOLN2,-0.25312,4.83529e-07,Skin_Sun_Exposed_Lower_leg,26105758,ear protrusion
rs1969260,RETSAT,miR-138-5p,rs7428,0.946,2,85545490,TGOLN2,-0.265494,3.67855e-07,Skin_Not_Sun_Exposed_Suprapubic,26105758,ear protrusion
rs1969260,RETSAT,miR-138-5p,rs7428,0.946,2,85545490,TGOLN2,-0.275144,5.01746e-07,Pancreas,26105758,ear protrusion
rs1969260,RETSAT,miR-138-5p,rs7428,0.946,2,85545490,TGOLN2,-0.282466,5.00957e-10,Esophagus_Mucosa,26105758,ear protrusion
rs1969260,RETSAT,miR-138-5p,rs7428,0.946,2,85545490,TGOLN2,-0.292232,8.56212e-06,Stomach,26105758,ear protrusion
rs1969260,RETSAT,miR-138-5p,rs7428,0.946,2,85545490,TGOLN2,-0.324772,1.07144e-05,Esophagus_Mucosa,26105758,ear protrusion
rs1969260,RETSAT,miR-138-5p,rs7428,0.946,2,85545490,TGOLN2,-0.401541,2.55586e-06,Liver,26105758,ear protrusion
rs1969260,RETSAT,miR-138-5p,rs7428,0.946,2,85545490,TGOLN2,0.336043,2.38538e-10,Whole_Blood,26105758,ear protrusion
rs3008747,CCDC171,miR-374-5p/655-3p,rs1927702,0.952,9,15986716,CCDC171,-0.184253,1.90557e-05,Artery_Tibial,19851299,body mass index
rs3008747,CCDC171,miR-374-5p/655-3p,rs1927702,0.952,9,15986716,CCDC171,-0.201945,6.59743e-06,Muscle_Skeletal,19851299,body mass index
rs3008747,CCDC171,miR-374-5p/655-3p,rs1927702,0.952,9,15986716,CCDC171,-0.224539,1.05685e-06,Skin_Sun_Exposed_Lower_leg,19851299,body mass index
rs3008747,CCDC171,miR-374-5p/655-3p,rs1927702,0.952,9,15986716,CCDC171,-0.268705,8.63413e-10,Nerve_Tibial,19851299,body mass index
rs3008747,CCDC171,miR-374-5p/655-3p,rs1927702,0.952,9,15986716,CCDC171,-0.375038,5.94921e-06,Brain_Cerebellum,19851299,body mass index
rs3008747,CCDC171,miR-374-5p/655-3p,rs1927702,0.952,9,15986716,CCDC171,-0.425936,8.32238e-06,Brain_Cerebellar_Hemisphere,19851299,body mass index
rs3744348,FBXL20,miR-326,rs11078903,0.9686,17,37631924,CDK12,-0.158602,5.16782e-06,Muscle_Skeletal,27588450,glomerular filtration rate
rs3744348,FBXL20,miR-326,rs11078903,0.9686,17,37631924,CDK12,-0.17786,1.7752e-05,Lung,27588450,glomerular filtration rate
rs3744348,FBXL20,miR-326,rs11078903,0.9686,17,37631924,CDK12,-0.182185,1.0723e-05,Colon_Transverse,27588450,glomerular filtration rate
rs3744348,FBXL20,miR-326,rs11078903,0.9686,17,37631924,CDK12,-0.189078,4.89946e-05,Nerve_Tibial,27588450,glomerular filtration rate
rs3744348,FBXL20,miR-326,rs11078903,0.9686,17,37631924,CDK12,-0.1978,9.08206e-06,Skin_Sun_Exposed_Lower_leg,27588450,glomerular filtration rate
rs3744348,FBXL20,miR-326,rs11078903,0.9686,17,37631924,CDK12,-0.257022,2.96244e-05,Heart_Left_Ventricle,27588450,glomerular filtration rate
rs3744348,FBXL20,miR-326,rs11078903,0.9686,17,37631924,CDK12,-0.295257,1.38605e-07,Thyroid,27588450,glomerular filtration rate
rs3744348,FBXL20,miR-326,rs11078903,0.9686,17,37631924,CDK12,-0.323006,7.48737e-07,Heart_Atrial_Appendage,27588450,glomerular filtration rate
rs3744348,FBXL20,miR-326,rs11078903,0.9686,17,37631924,CDK12,-0.479835,4.9789e-05,Cells_EBV-transformed_lymphocytes,27588450,glomerular filtration rate
rs3744348,FBXL20,miR-326,rs11078903,0.9686,17,37631924,CDK12,0.282229,4.02197e-05,Esophagus_Mucosa,27588450,glomerular filtration rate
rs3744348,FBXL20,miR-326,rs11078903,0.9686,17,37631924,CDK12,0.392751,7.52687e-05,Skin_Sun_Exposed_Lower_leg,27588450,glomerular filtration rate
rs3744348,FBXL20,miR-326,rs11078903,0.9686,17,37631924,CDK12,0.49138,3.1006e-06,Small_Intestine_Terminal_Ileum,27588450,glomerular filtration rate
rs3744348,FBXL20,miR-326,rs11650776,0.9686,17,37641402,CDK12,-0.231127,4.08448e-05,Thyroid,28166213,lung function (fev1)
rs3744348,FBXL20,miR-326,rs7219014,0.9738,17,37624790,CDK12,-0.173141,8.92338e-07,Muscle_Skeletal,26352407,urinary related traits
rs3744348,FBXL20,miR-326,rs7219014,0.9738,17,37624790,CDK12,-0.175633,7.29103e-05,Nerve_Tibial,26352407,urinary related traits
rs3744348,FBXL20,miR-326,rs7219014,0.9738,17,37624790,CDK12,-0.18186,1.95576e-06,Stomach,26352407,urinary related traits
rs3744348,FBXL20,miR-326,rs7219014,0.9738,17,37624790,CDK12,-0.186244,1.09177e-05,Lung,26352407,urinary related traits
rs3744348,FBXL20,miR-326,rs7219014,0.9738,17,37624790,CDK12,-0.189971,9.27033e-06,Colon_Transverse,26352407,urinary related traits
rs3744348,FBXL20,miR-326,rs7219014,0.9738,17,37624790,CDK12,-0.229058,2.71839e-07,Skin_Sun_Exposed_Lower_leg,26352407,urinary related traits
rs3744348,FBXL20,miR-326,rs7219014,0.9738,17,37624790,CDK12,-0.290703,3.27094e-06,Heart_Left_Ventricle,26352407,urinary related traits
rs3744348,FBXL20,miR-326,rs7219014,0.9738,17,37624790,CDK12,-0.328624,6.38251e-05,Pancreas,26352407,urinary related traits
rs3744348,FBXL20,miR-326,rs7219014,0.9738,17,37624790,CDK12,-0.339217,2.09707e-06,Heart_Atrial_Appendage,26352407,urinary related traits
rs3744348,FBXL20,miR-326,rs7219014,0.9738,17,37624790,CDK12,-0.352236,3.71815e-10,Thyroid,26352407,urinary related traits
rs3744348,FBXL20,miR-326,rs7219014,0.9738,17,37624790,CDK12,0.298017,1.36077e-05,Esophagus_Mucosa,26352407,urinary related traits
rs3744348,FBXL20,miR-326,rs7219014,0.9738,17,37624790,CDK12,0.546211,3.94803e-07,Small_Intestine_Terminal_Ileum,26352407,urinary related traits
rs3744348,FBXL20,miR-760,rs11078903,0.9686,17,37631924,CDK12,-0.158602,5.16782e-06,Muscle_Skeletal,27588450,glomerular filtration rate
rs3744348,FBXL20,miR-760,rs11078903,0.9686,17,37631924,CDK12,-0.17786,1.7752e-05,Lung,27588450,glomerular filtration rate
rs3744348,FBXL20,miR-760,rs11078903,0.9686,17,37631924,CDK12,-0.182185,1.0723e-05,Colon_Transverse,27588450,glomerular filtration rate
rs3744348,FBXL20,miR-760,rs11078903,0.9686,17,37631924,CDK12,-0.189078,4.89946e-05,Nerve_Tibial,27588450,glomerular filtration rate
rs3744348,FBXL20,miR-760,rs11078903,0.9686,17,37631924,CDK12,-0.1978,9.08206e-06,Skin_Sun_Exposed_Lower_leg,27588450,glomerular filtration rate
rs3744348,FBXL20,miR-760,rs11078903,0.9686,17,37631924,CDK12,-0.257022,2.96244e-05,Heart_Left_Ventricle,27588450,glomerular filtration rate
rs3744348,FBXL20,miR-760,rs11078903,0.9686,17,37631924,CDK12,-0.295257,1.38605e-07,Thyroid,27588450,glomerular filtration rate
rs3744348,FBXL20,miR-760,rs11078903,0.9686,17,37631924,CDK12,-0.323006,7.48737e-07,Heart_Atrial_Appendage,27588450,glomerular filtration rate
rs3744348,FBXL20,miR-760,rs11078903,0.9686,17,37631924,CDK12,-0.479835,4.9789e-05,Cells_EBV-transformed_lymphocytes,27588450,glomerular filtration rate
rs3744348,FBXL20,miR-760,rs11078903,0.9686,17,37631924,CDK12,0.282229,4.02197e-05,Esophagus_Mucosa,27588450,glomerular filtration rate
rs3744348,FBXL20,miR-760,rs11078903,0.9686,17,37631924,CDK12,0.392751,7.52687e-05,Skin_Sun_Exposed_Lower_leg,27588450,glomerular filtration rate
rs3744348,FBXL20,miR-760,rs11078903,0.9686,17,37631924,CDK12,0.49138,3.1006e-06,Small_Intestine_Terminal_Ileum,27588450,glomerular filtration rate
rs3744348,FBXL20,miR-760,rs11650776,0.9686,17,37641402,CDK12,-0.231127,4.08448e-05,Thyroid,28166213,lung function (fev1)
rs3744348,FBXL20,miR-760,rs7219014,0.9738,17,37624790,CDK12,-0.173141,8.92338e-07,Muscle_Skeletal,26352407,urinary related traits
rs3744348,FBXL20,miR-760,rs7219014,0.9738,17,37624790,CDK12,-0.175633,7.29103e-05,Nerve_Tibial,26352407,urinary related traits
rs3744348,FBXL20,miR-760,rs7219014,0.9738,17,37624790,CDK12,-0.18186,1.95576e-06,Stomach,26352407,urinary related traits
rs3744348,FBXL20,miR-760,rs7219014,0.9738,17,37624790,CDK12,-0.186244,1.09177e-05,Lung,26352407,urinary related traits
rs3744348,FBXL20,miR-760,rs7219014,0.9738,17,37624790,CDK12,-0.189971,9.27033e-06,Colon_Transverse,26352407,urinary related traits
rs3744348,FBXL20,miR-760,rs7219014,0.9738,17,37624790,CDK12,-0.229058,2.71839e-07,Skin_Sun_Exposed_Lower_leg,26352407,urinary related traits
rs3744348,FBXL20,miR-760,rs7219014,0.9738,17,37624790,CDK12,-0.290703,3.27094e-06,Heart_Left_Ventricle,26352407,urinary related traits
rs3744348,FBXL20,miR-760,rs7219014,0.9738,17,37624790,CDK12,-0.328624,6.38251e-05,Pancreas,26352407,urinary related traits
rs3744348,FBXL20,miR-760,rs7219014,0.9738,17,37624790,CDK12,-0.339217,2.09707e-06,Heart_Atrial_Appendage,26352407,urinary related traits
rs3744348,FBXL20,miR-760,rs7219014,0.9738,17,37624790,CDK12,-0.352236,3.71815e-10,Thyroid,26352407,urinary related traits
rs3744348,FBXL20,miR-760,rs7219014,0.9738,17,37624790,CDK12,0.298017,1.36077e-05,Esophagus_Mucosa,26352407,urinary related traits
rs3744348,FBXL20,miR-760,rs7219014,0.9738,17,37624790,CDK12,0.546211,3.94803e-07,Small_Intestine_Terminal_Ileum,26352407,urinary related traits
rs6551275,CGGBP1,miR-153-3p,rs9815738,1.0,3,88204733,C3ORF38,-0.254232,1.04879e-09,Cells_Transformed_fibroblasts,27846195,response to paliperidone in schizophrenia (multivariate)
